cell,lon,lat,FG
518167,121.625,0.125,15
518157,119.125,0.125,15
518170,122.375,0.125,15
460576,123.875,10.125,15
518168,121.875,0.125,15
519597,119.125,-0.125,15
518171,122.625,0.125,15
518169,122.125,0.125,15
519596,118.875,-0.125,15
518153,118.125,0.125,15
519609,122.125,-0.125,15
466334,123.375,9.125,15
519611,122.625,-0.125,15
518166,121.375,0.125,15
519608,121.875,-0.125,15
518155,118.625,0.125,15
518154,118.375,0.125,15
485061,125.125,5.875,15
467774,123.375,8.875,15
519606,121.375,-0.125,15
518162,120.375,0.125,15
518165,121.125,0.125,15
519610,122.375,-0.125,15
519593,118.125,-0.125,15
519594,118.375,-0.125,15
518163,120.625,0.125,15
518159,119.625,0.125,15
518172,122.875,0.125,15
518158,119.375,0.125,15
463455,123.625,9.625,15
519595,118.625,-0.125,15
508100,124.875,1.875,15
518164,120.875,0.125,15
730506,-73.625,-36.875,16
760749,-72.875,-42.125,16
729066,-73.625,-36.625,16
737704,-74.125,-38.125,16
760748,-73.125,-42.125,16
707474,-71.625,-32.875,16
727626,-73.625,-36.375,16
706034,-71.625,-32.625,16
707473,-71.875,-32.875,16
733385,-73.875,-37.375,16
742019,-75.375,-38.875,16
736257,-75.875,-37.875,16
716109,-72.875,-34.375,16
730501,-74.875,-36.875,16
737705,-73.875,-38.125,16
736258,-75.625,-37.875,16
734825,-73.875,-37.625,16
716110,-72.625,-34.375,16
729061,-74.875,-36.625,16
713228,-73.125,-33.875,16
731945,-73.875,-37.125,16
795297,-75.875,-48.125,16
737698,-75.625,-38.125,16
714668,-73.125,-34.125,16
736265,-73.875,-37.875,16
711788,-73.125,-33.625,16
742025,-73.875,-38.875,16
796737,-75.875,-48.375,16
789538,-75.625,-47.125,16
749224,-74.125,-40.125,16
714670,-72.625,-34.125,16
739144,-74.125,-38.375,16
737697,-75.875,-38.125,16
714669,-72.875,-34.125,16
708913,-71.875,-33.125,16
706033,-71.875,-32.625,16
713229,-72.875,-33.875,16
767940,-75.125,-43.375,16
727620,-75.125,-36.375,16
734816,-76.125,-37.625,16
723298,-75.625,-35.625,16
714666,-73.625,-34.125,16
713227,-73.375,-33.875,16
721859,-75.375,-35.375,16
731941,-74.875,-37.125,16
727622,-74.625,-36.375,16
736259,-75.375,-37.875,16
737696,-76.125,-38.125,16
733376,-76.125,-37.375,16
763163,170.625,-42.375,17
761723,170.625,-42.125,17
763162,170.375,-42.375,17
761722,170.375,-42.125,17
760283,170.625,-41.875,17
786203,170.625,-46.375,17
732946,176.375,-37.125,17
760282,170.375,-41.875,17
758843,170.625,-41.625,17
757404,170.875,-41.375,17
694052,172.875,-30.375,17
755979,174.625,-41.125,17
694053,173.125,-30.375,17
695493,173.125,-30.625,17
764603,170.625,-42.625,17
781885,171.125,-45.625,17
776131,172.625,-44.625,17
758842,170.375,-41.625,17
777570,172.375,-44.875,17
696932,172.875,-30.875,17
776132,172.875,-44.625,17
696934,173.375,-30.875,17
768935,173.625,-43.375,17
779008,171.875,-45.125,17
695492,172.875,-30.625,17
787642,170.375,-46.625,17
781886,171.375,-45.625,17
777571,172.625,-44.875,17
780447,171.625,-45.375,17
779009,172.125,-45.125,17
735828,176.875,-37.625,17
783325,171.125,-45.875,17
695494,173.375,-30.625,17
802027,166.625,-49.125,17
757403,170.625,-41.375,17
817883,170.625,-51.875,17
699822,175.375,-31.375,17
780448,171.875,-45.375,17
734387,176.625,-37.375,17
692612,172.875,-30.125,17
755964,170.875,-41.125,17
781887,171.625,-45.625,17
692613,173.125,-30.125,17
758844,170.875,-41.625,17
694054,173.375,-30.375,17
705589,177.125,-32.375,17
696936,173.875,-30.875,17
689732,172.875,-29.625,17
695496,173.875,-30.625,17
786204,170.875,-46.375,17
827967,171.625,-53.625,17
702706,176.375,-31.875,17
692614,173.375,-30.125,17
787629,167.125,-46.625,17
695495,173.625,-30.625,17
826532,172.875,-53.375,17
825093,173.125,-53.125,17
817884,170.875,-51.875,17
217947,-53.375,52.125,18
217946,-53.625,52.125,18
193449,-57.875,56.375,18
171835,-61.375,60.125,18
216506,-53.625,52.375,18
216507,-53.375,52.375,18
161723,-69.375,61.875,18
193448,-58.125,56.375,18
163164,-69.125,61.625,18
168933,-66.875,60.625,18
171836,-61.125,60.125,18
166063,-64.375,61.125,18
193450,-57.625,56.375,18
171834,-61.625,60.125,18
717914,18.375,-34.625,19
720795,18.625,-35.125,19
716473,18.125,-34.375,19
690607,31.625,-29.875,19
717913,18.125,-34.625,19
719354,18.375,-34.875,19
722236,18.875,-35.375,19
669021,35.125,-26.125,19
719353,18.125,-34.875,19
723677,19.125,-35.625,19
650214,13.375,-22.875,19
722235,18.625,-35.375,19
716472,17.875,-34.375,19
715031,17.625,-34.125,19
670461,35.125,-26.375,19
717943,25.625,-34.625,19
671816,13.875,-26.625,19
717912,17.875,-34.625,19
670460,34.875,-26.375,19
690608,31.875,-29.875,19
717942,25.375,-34.625,19
692047,31.625,-30.125,19
716471,17.625,-34.375,19
717941,25.125,-34.625,19
715032,17.875,-34.125,19
671817,14.125,-26.625,19
710709,17.125,-33.375,19
712150,17.375,-33.625,19
719381,25.125,-34.875,19
720794,18.375,-35.125,19
670376,13.875,-26.375,19
651654,13.375,-23.125,19
717944,25.875,-34.625,19
723676,18.875,-35.625,19
710710,17.375,-33.375,19
674698,14.375,-27.125,19
689098,14.375,-29.625,19
673257,14.125,-26.875,19
719380,24.875,-34.875,19
729442,20.375,-36.625,19
668936,13.875,-26.125,19
692046,31.375,-30.125,19
680548,36.875,-28.125,19
674697,14.125,-27.125,19
730886,21.375,-36.875,19
645892,12.875,-22.125,19
730884,20.875,-36.875,19
717945,26.125,-34.625,19
730885,21.125,-36.875,19
617086,11.375,-17.125,19
684868,36.875,-28.875,19
719382,25.375,-34.875,19
689188,36.875,-29.625,19
715068,26.875,-34.125,19
641572,12.875,-21.375,19
661824,35.875,-24.875,19
719383,25.625,-34.875,19
692048,31.875,-30.125,19
663175,13.625,-25.125,19
726560,19.875,-36.125,19
687748,36.875,-29.375,19
686308,36.875,-29.125,19
644452,12.875,-21.875,19
713590,17.375,-33.875,19
661825,36.125,-24.875,19
681988,36.875,-28.375,19
673256,13.875,-26.875,19
725118,19.375,-35.875,19
689189,37.125,-29.625,19
713591,17.625,-33.875,19
681987,36.625,-28.375,19
648774,13.375,-22.625,19
692045,31.125,-30.125,19
643012,12.875,-21.625,19
687749,37.125,-29.375,19
689190,37.375,-29.625,19
683429,37.125,-28.625,19
730887,21.625,-36.875,19
681993,38.125,-28.375,19
713630,27.375,-33.875,19
647332,12.875,-22.375,19
681989,37.125,-28.375,19
684874,38.375,-28.875,19
651653,13.125,-23.125,19
680549,37.125,-28.125,19
703506,16.375,-32.125,19
717946,26.375,-34.625,19
683428,36.875,-28.625,19
684869,37.125,-28.875,19
681992,37.875,-28.375,19
686309,37.125,-29.125,19
684870,37.375,-28.875,19
683427,36.625,-28.625,19
676138,14.375,-27.375,19
669022,35.375,-26.125,19
719379,24.625,-34.875,19
641570,12.375,-21.375,19
658946,36.375,-24.375,19
687750,37.375,-29.375,19
669030,37.375,-26.125,19
692049,32.125,-30.125,19
667582,35.375,-25.875,19
684867,36.625,-28.875,19
687747,36.625,-29.375,19
679112,37.875,-27.875,19
686311,37.625,-29.125,19
658945,36.125,-24.375,19
686310,37.375,-29.125,19
686315,38.625,-29.125,19
609865,6.125,-15.875,19
660385,36.125,-24.625,19
690609,32.125,-29.875,19
670375,13.625,-26.375,19
666145,36.125,-25.625,19
726559,19.625,-36.125,19
664615,13.625,-25.375,19
661830,37.375,-24.875,19
686307,36.625,-29.125,19
689168,31.875,-29.625,19
663264,35.875,-25.125,19
719384,25.875,-34.875,19
677672,37.875,-27.625,19
683433,38.125,-28.625,19
725119,19.625,-35.875,19
687752,37.875,-29.375,19
676139,14.625,-27.375,19
686313,38.125,-29.125,19
680547,36.625,-28.125,19
686312,37.875,-29.125,19
696363,30.625,-30.875,19
637248,11.875,-20.625,19
683434,38.375,-28.625,19
715069,27.125,-34.125,19
632903,5.625,-19.875,19
690628,36.875,-29.875,19
683432,37.875,-28.625,19
667592,37.875,-25.875,19
660386,36.375,-24.625,19
631463,5.625,-19.625,19
611305,6.125,-16.125,19
690629,37.125,-29.875,19
680553,38.125,-28.125,19
689187,36.625,-29.625,19
673258,14.375,-26.875,19
689192,37.875,-29.625,19
689191,37.625,-29.625,19
723678,19.375,-35.625,19
684873,38.125,-28.875,19
680550,37.375,-28.125,19
628607,11.625,-19.125,19
660384,35.875,-24.625,19
614206,11.375,-16.625,19
657414,13.375,-24.125,19
687751,37.625,-29.375,19
615637,9.125,-16.875,19
684871,37.625,-28.875,19
669031,37.625,-26.125,19
677579,14.625,-27.625,19
690630,37.375,-29.875,19
643010,12.375,-21.625,19
686314,38.375,-29.125,19
689169,32.125,-29.625,19
617076,8.875,-17.125,19
654625,36.125,-23.625,19
653188,36.875,-23.375,19
719378,24.375,-34.875,19
684875,38.625,-28.875,19
625706,6.375,-18.625,19
617077,9.125,-17.125,19
661826,36.375,-24.875,19
289873,-71.875,39.625,20
291312,-72.125,39.375,20
288435,-71.375,39.875,20
289874,-71.625,39.625,20
291313,-71.875,39.375,20
288436,-71.125,39.875,20
292751,-72.375,39.125,20
292752,-72.125,39.125,20
261135,-56.375,44.625,20
294189,-72.875,38.875,20
274051,-67.375,42.375,20
288440,-70.125,39.875,20
288437,-70.875,39.875,20
275491,-67.375,42.125,20
274062,-64.625,42.375,20
275498,-65.625,42.125,20
295629,-72.875,38.625,20
288438,-70.625,39.875,20
294190,-72.625,38.875,20
288439,-70.375,39.875,20
289875,-71.375,39.625,20
272624,-64.125,42.625,20
274055,-66.375,42.375,20
261133,-56.875,44.625,20
276995,-51.375,41.875,20
268319,-60.375,43.375,20
256849,-47.875,45.375,20
258288,-48.125,45.125,20
271193,-61.875,42.875,20
276994,-51.625,41.875,20
262572,-57.125,44.375,20
487441,0.125,5.375,21
517687,1.625,0.125,21
517681,0.125,0.125,21
517688,1.875,0.125,21
517691,2.625,0.125,21
519130,2.375,-0.125,21
484566,1.375,5.875,21
490305,-3.875,4.875,21
496065,-3.875,3.875,21
519121,0.125,-0.125,21
517682,0.375,0.125,21
487442,0.375,5.375,21
517692,2.875,0.125,21
511924,0.875,1.125,21
555165,11.125,-6.375,22
566690,12.375,-8.375,22
568130,12.375,-8.625,22
565250,12.375,-8.125,22
566689,12.125,-8.375,22
533555,8.625,-2.625,22
569570,12.375,-8.875,22
571010,12.375,-9.125,22
572450,12.375,-9.375,22
571009,12.125,-9.125,22
532114,8.375,-2.375,22
573890,12.375,-9.625,22
563810,12.375,-7.875,22
534995,8.625,-2.875,22
532115,8.625,-2.375,22
533554,8.375,-2.625,22
530674,8.375,-2.125,22
534994,8.375,-2.875,22
527793,8.125,-1.625,22
534996,8.875,-2.875,22
569567,11.625,-8.875,22
364721,-79.875,26.625,23
373371,-77.375,25.125,23
370483,-79.375,25.625,23
366161,-79.875,26.375,23
367601,-79.875,26.125,23
364733,-76.875,26.625,23
363281,-79.875,26.875,23
367602,-79.625,26.125,23
366173,-76.875,26.375,23
335924,-79.125,31.625,23
369041,-79.875,25.875,23
647945,166.125,-22.375,24
640738,164.375,-21.125,24
647949,167.125,-22.375,24
649386,166.375,-22.625,24
645069,167.125,-21.875,24
642179,164.625,-21.375,24
646504,165.875,-22.125,24
645062,165.375,-21.875,24
643628,166.875,-21.625,24
640739,164.625,-21.125,24
646503,165.625,-22.125,24
645059,164.625,-21.875,24
643618,164.375,-21.625,24
645061,165.125,-21.875,24
646511,167.625,-22.125,24
634972,162.875,-20.125,24
643620,164.875,-21.625,24
645060,164.875,-21.875,24
643619,164.625,-21.625,24
647944,165.875,-22.375,24
629194,158.375,-19.125,24
643627,166.625,-21.625,24
645071,167.625,-21.875,24
640748,166.875,-21.125,24
645068,166.875,-21.875,24
646510,167.375,-22.125,24
636428,166.875,-20.375,24
639306,166.375,-20.875,24
633534,163.375,-19.875,24
640736,163.875,-21.125,24
636412,162.875,-20.375,24
637864,165.875,-20.625,24
634957,159.125,-20.125,24
642186,166.375,-21.375,24
646500,164.875,-22.125,24
643630,167.375,-21.625,24
636413,163.125,-20.375,24
642178,164.375,-21.375,24
646509,167.125,-22.125,24
646512,167.875,-22.125,24
632093,163.125,-19.625,24
636416,163.875,-20.375,24
636424,165.875,-20.375,24
643631,167.625,-21.625,24
645072,167.875,-21.875,24
640745,166.125,-21.125,24
647940,164.875,-22.375,24
643629,167.125,-21.625,24
646501,165.125,-22.125,24
632094,163.375,-19.625,24
634975,163.625,-20.125,24
637856,163.875,-20.625,24
639297,164.125,-20.875,24
647943,165.625,-22.375,24
643621,165.125,-21.625,24
420954,-61.625,16.875,25
410857,-65.875,18.625,25
415188,-63.125,17.875,25
410856,-66.125,18.625,25
412288,-68.125,18.375,25
419510,-62.625,17.125,25
442561,-59.875,13.125,25
416629,-62.875,17.625,25
436797,-60.875,14.125,25
442562,-59.625,13.125,25
797326,71.375,-48.375,26
797325,71.125,-48.375,26
804510,67.375,-49.625,26
798766,71.375,-48.625,26
800206,71.375,-48.875,26
804525,71.125,-49.625,26
793010,72.375,-47.625,26
797301,65.125,-48.375,26
808818,64.375,-50.375,26
807376,63.875,-50.125,26
811720,69.875,-50.875,26
794450,72.375,-47.875,26
788678,69.375,-46.875,26
792983,65.625,-47.625,26
817510,77.375,-51.875,26
824699,74.625,-53.125,26
808819,64.625,-50.375,26
795887,71.625,-48.125,26
814599,69.625,-51.375,26
788683,70.625,-46.875,26
787234,68.375,-46.625,26
791570,72.375,-47.375,26
813160,69.875,-51.125,26
807384,65.875,-50.125,26
790119,69.625,-47.125,26
803068,66.875,-49.375,26
805951,67.625,-49.875,26
827577,74.125,-53.625,26
795865,66.125,-48.125,26
804496,63.875,-49.625,26
787235,68.625,-46.625,26
787227,66.625,-46.625,26
787226,66.375,-46.625,26
816039,69.625,-51.625,26
803055,63.625,-49.375,26
817507,76.625,-51.875,26
795861,65.125,-48.125,26
795864,65.875,-48.125,26
788666,66.375,-46.875,26
827576,73.875,-53.625,26
790124,70.875,-47.125,26
790104,65.875,-47.125,26
785788,66.875,-46.375,26
811718,69.375,-50.875,26
801645,71.125,-49.125,26
807385,66.125,-50.125,26
810273,68.125,-50.625,26
795860,64.875,-48.125,26
795889,72.125,-48.125,26
807393,68.125,-50.125,26
784350,67.375,-46.125,26
805952,67.875,-49.875,26
794424,65.875,-47.875,26
827578,74.375,-53.625,26
810277,69.125,-50.625,26
803069,67.125,-49.375,26
824698,74.375,-53.125,26
821821,75.125,-52.625,26
784352,67.875,-46.125,26
761041,0.125,-42.125,27
763914,-1.625,-42.625,27
762474,-1.625,-42.375,27
768240,-0.125,-43.375,27
768239,-0.375,-43.375,27
771120,-0.125,-43.875,27
768235,-1.375,-43.375,27
769680,-0.125,-43.625,27
759606,1.375,-41.875,27
771115,-1.375,-43.875,27
763915,-1.375,-42.625,27
766800,-0.125,-43.125,27
765359,-0.375,-42.875,27
769675,-1.375,-43.625,27
762477,-0.875,-42.375,27
769679,-0.375,-43.625,27
772555,-1.375,-44.125,27
761040,-0.125,-42.125,27
803348,136.875,-49.375,28
804787,136.625,-49.625,28
806227,136.625,-49.875,28
804789,137.125,-49.625,28
803349,137.125,-49.375,28
809113,138.125,-50.375,28
796140,134.875,-48.125,28
804788,136.875,-49.625,28
809110,137.375,-50.375,28
806228,136.875,-49.875,28
809112,137.875,-50.375,28
809111,137.625,-50.375,28
801909,137.125,-49.125,28
809109,137.125,-50.375,28
801908,136.875,-49.125,28
803350,137.375,-49.375,28
801910,137.375,-49.125,28
803347,136.625,-49.375,28
809114,138.375,-50.375,28
803352,137.875,-49.375,28
807668,136.875,-50.125,28
594972,-117.125,-13.375,29
599262,-124.625,-14.125,29
593532,-117.125,-13.125,29
579111,-122.375,-10.625,29
596412,-117.125,-13.625,29
590636,-121.125,-12.625,29
599263,-124.375,-14.125,29
593533,-116.875,-13.125,29
599264,-124.125,-14.125,29
587753,-121.875,-12.125,29
586361,-109.875,-11.875,29
583420,-125.125,-11.375,29
594973,-116.875,-13.375,29
589196,-121.125,-12.375,29
579112,-122.125,-10.625,29
580552,-122.125,-10.875,29
600713,-121.875,-14.375,29
580551,-122.375,-10.875,29
586313,-121.875,-11.875,29
592067,-123.375,-12.875,29
584860,-125.125,-11.625,29
590634,-121.625,-12.625,29
590633,-121.875,-12.625,29
586301,-124.875,-11.875,29
581992,-122.125,-11.125,29
596381,-124.875,-13.625,29
597826,-123.625,-13.875,29
593516,-121.125,-13.125,29
576220,-125.125,-10.125,29
592073,-121.875,-12.875,29
577672,-122.125,-10.375,29
574780,-125.125,-9.875,29
599261,-124.875,-14.125,29
593506,-123.625,-13.125,29
589188,-123.125,-12.375,29
586308,-123.125,-11.875,29
581980,-125.125,-11.125,29
581991,-122.375,-11.125,29
589241,-109.875,-12.375,29
596413,-116.875,-13.625,29
600715,-121.375,-14.375,29
587801,-109.875,-12.125,29
576221,-124.875,-10.125,29
587748,-123.125,-12.125,29
589193,-121.875,-12.375,29
586300,-125.125,-11.875,29
596386,-123.625,-13.625,29
577665,-123.875,-10.375,29
592076,-121.125,-12.875,29
589143,-134.375,-12.375,29
592065,-123.875,-12.875,29
579096,-126.125,-10.625,29
593505,-123.875,-13.125,29
576225,-123.875,-10.125,29
596382,-124.625,-13.625,29
589141,-134.875,-12.375,29
589187,-123.375,-12.375,29
561817,-125.875,-7.625,29
593507,-123.375,-13.125,29
605023,-124.375,-15.125,29
597829,-122.875,-13.875,29
579113,-121.875,-10.625,29
593515,-121.375,-13.125,29
597822,-124.625,-13.875,29
599266,-123.625,-14.125,29
584873,-121.875,-11.625,29
599265,-123.875,-14.125,29
600712,-122.125,-14.375,29
594946,-123.625,-13.375,29
594947,-123.375,-13.375,29
577677,-120.875,-10.375,29
600714,-121.625,-14.375,29
602165,-118.875,-14.625,29
584921,-109.875,-11.625,29
583417,-125.875,-11.375,29
605024,-124.125,-15.125,29
594956,-121.125,-13.375,29
593513,-121.875,-13.125,29
584868,-123.125,-11.625,29
589142,-134.625,-12.375,29
594958,-120.625,-13.375,29
589189,-122.875,-12.375,29
599260,-125.125,-14.125,29
606462,-124.625,-15.375,29
586293,-126.875,-11.875,29
579117,-120.875,-10.625,29
574785,-123.875,-9.875,29
583418,-125.625,-11.375,29
603584,-124.125,-14.875,29
579100,-125.125,-10.625,29
586325,-118.875,-11.875,29
579104,-124.125,-10.625,29
574783,-124.375,-9.875,29
602152,-122.125,-14.625,29
587750,-122.625,-12.125,29
594944,-124.125,-13.375,29
584861,-124.875,-11.625,29
584865,-123.875,-11.625,29
599278,-120.625,-14.125,29
584853,-126.875,-11.625,29
594941,-124.875,-13.375,29
594955,-121.375,-13.375,29
587749,-122.875,-12.125,29
573339,-125.375,-9.625,29
599288,-118.125,-14.125,29
571901,-124.875,-9.375,29
592074,-121.625,-12.875,29
592066,-123.625,-12.875,29
597853,-116.875,-13.875,29
567602,-119.625,-8.625,29
576199,-130.375,-10.125,29
584872,-122.125,-11.625,29
605034,-121.625,-15.125,29
594960,-120.125,-13.375,29
579103,-124.375,-10.625,29
602153,-121.875,-14.625,29
605009,-127.875,-15.125,29
583419,-125.375,-11.375,29
600703,-124.375,-14.375,29
590635,-121.375,-12.625,29
580541,-124.875,-10.875,29
576237,-120.875,-10.125,29
596380,-125.125,-13.625,29
596408,-118.125,-13.625,29
573345,-123.875,-9.625,29
573340,-125.125,-9.625,29
589206,-118.625,-12.375,29
594945,-123.875,-13.375,29
596387,-123.375,-13.625,29
603593,-121.875,-14.875,29
577713,-111.875,-10.375,29
571903,-124.375,-9.375,29
586318,-120.625,-11.875,29
599267,-123.375,-14.125,29
606464,-124.125,-15.375,29
597848,-118.125,-13.875,29
574781,-124.875,-9.875,29
576273,-111.875,-10.125,29
589240,-110.125,-12.375,29
600699,-125.375,-14.375,29
584863,-124.375,-11.625,29
593514,-121.625,-13.125,29
583423,-124.375,-11.375,29
581982,-124.625,-11.125,29
589212,-117.125,-12.375,29
596409,-117.875,-13.625,29
597824,-124.125,-13.875,29
581979,-125.375,-11.125,29
590640,-120.125,-12.625,29
583425,-123.875,-11.375,29
570468,-123.125,-9.125,29
603587,-123.375,-14.875,29
589200,-120.125,-12.375,29
573341,-124.875,-9.625,29
579097,-125.875,-10.625,29
581983,-124.375,-11.125,29
596389,-122.875,-13.625,29
583435,-121.375,-11.375,29
605029,-122.875,-15.125,29
577655,-126.375,-10.375,29
590632,-122.125,-12.625,29
590681,-109.875,-12.625,29
594940,-125.125,-13.375,29
581981,-124.875,-11.125,29
589192,-122.125,-12.375,29
589195,-121.375,-12.375,29
587760,-120.125,-12.125,29
579095,-126.375,-10.625,29
586295,-126.375,-11.875,29
587747,-123.375,-12.125,29
587743,-124.375,-12.125,29
590627,-123.375,-12.625,29
593511,-122.375,-13.125,29
600706,-123.625,-14.375,29
581986,-123.625,-11.125,29
580537,-125.875,-10.875,29
589140,-135.125,-12.375,29
583421,-124.875,-11.375,29
605032,-122.125,-15.125,29
602151,-122.375,-14.625,29
586373,-106.875,-11.875,29
586305,-123.875,-11.875,29
569029,-122.875,-8.875,29
592071,-122.375,-12.875,29
580553,-121.875,-10.875,29
607911,-122.375,-15.625,29
603583,-124.375,-14.875,29
581978,-125.625,-11.125,29
577661,-124.875,-10.375,29
573364,-119.125,-9.625,29
571906,-123.625,-9.375,29
564722,-119.625,-8.125,29
603605,-118.875,-14.875,29
574833,-111.875,-9.875,29
553172,-127.125,-6.125,29
579101,-124.875,-10.625,29
580540,-125.125,-10.875,29
606465,-123.875,-15.375,29
584859,-125.375,-11.625,29
593500,-125.125,-13.125,29
592075,-121.375,-12.875,29
589194,-121.625,-12.375,29
563257,-125.875,-7.875,29
589190,-122.625,-12.375,29
597852,-117.125,-13.875,29
573317,-130.875,-9.625,29
586296,-126.125,-11.875,29
577656,-126.125,-10.375,29
576226,-123.625,-10.125,29
584875,-121.375,-11.625,29
602147,-123.375,-14.625,29
573348,-123.125,-9.625,29
590652,-117.125,-12.625,29
584878,-120.625,-11.625,29
586294,-126.625,-11.875,29
580546,-123.625,-10.875,29
587733,-126.875,-12.125,29
600708,-123.125,-14.375,29
492698,-125.625,4.375,29
580543,-124.375,-10.875,29
605033,-121.875,-15.125,29
577671,-122.375,-10.375,29
571905,-123.875,-9.375,29
587745,-123.875,-12.125,29
597821,-124.875,-13.875,29
580556,-121.125,-10.875,29
590680,-110.125,-12.625,29
589197,-120.875,-12.375,29
596384,-124.125,-13.625,29
602148,-123.125,-14.625,29
584866,-123.625,-11.625,29
590626,-123.625,-12.625,29
606467,-123.375,-15.375,29
603578,-125.625,-14.875,29
584874,-121.625,-11.625,29
587741,-124.875,-12.125,29
586309,-122.875,-11.875,29
577657,-125.875,-10.375,29
629503,-124.375,-19.375,29
603592,-122.125,-14.875,29
593512,-122.125,-13.125,29
600711,-122.375,-14.375,29
606442,-129.625,-15.375,29
520057,-125.875,-0.375,29
590628,-123.125,-12.625,29
593492,-127.125,-13.125,29
579102,-124.625,-10.625,29
579105,-123.875,-10.625,29
594943,-124.375,-13.375,29
577662,-124.625,-10.375,29
594951,-122.375,-13.375,29
579153,-111.875,-10.625,29
596392,-122.125,-13.625,29
581995,-121.375,-11.125,29
605028,-123.125,-15.125,29
574796,-121.125,-9.875,29
587773,-116.875,-12.125,29
592062,-124.625,-12.875,29
522931,-127.375,-0.875,29
594969,-117.875,-13.375,29
577664,-124.125,-10.375,29
603563,-129.375,-14.875,29
606474,-121.625,-15.375,29
584880,-120.125,-11.625,29
580538,-125.625,-10.875,29
593496,-126.125,-13.125,29
590625,-123.875,-12.625,29
560377,-125.875,-7.375,29
589186,-123.625,-12.375,29
599269,-122.875,-14.125,29
633833,-121.875,-20.125,29
597823,-124.375,-13.875,29
580557,-120.875,-10.875,29
569042,-119.625,-8.875,29
579109,-122.875,-10.625,29
592092,-117.125,-12.875,29
574786,-123.625,-9.875,29
607910,-122.625,-15.625,29
557500,-125.125,-6.875,29
577679,-120.375,-10.375,29
603589,-122.875,-14.875,29
587746,-123.625,-12.125,29
580542,-124.625,-10.875,29
602144,-124.125,-14.625,29
593508,-123.125,-13.125,29
586303,-124.375,-11.875,29
606463,-124.375,-15.375,29
590637,-120.875,-12.625,29
587751,-122.375,-12.125,29
602133,-126.875,-14.625,29
593518,-120.625,-13.125,29
600704,-124.125,-14.375,29
582012,-117.125,-11.125,29
586314,-121.625,-11.875,29
584920,-110.125,-11.625,29
603585,-123.875,-14.875,29
607906,-123.625,-15.625,29
554612,-127.125,-6.375,29
629504,-124.125,-19.375,29
597820,-125.125,-13.875,29
599284,-119.125,-14.125,29
577658,-125.625,-10.375,29
625175,-126.375,-18.625,29
571899,-125.375,-9.375,29
593501,-124.875,-13.125,29
576224,-124.125,-10.125,29
632407,-118.375,-19.875,29
594954,-121.625,-13.375,29
606469,-122.875,-15.375,29
556058,-125.625,-6.625,29
564697,-125.875,-8.125,29
590631,-122.375,-12.625,29
586317,-120.875,-11.875,29
594957,-120.875,-13.375,29
607907,-123.375,-15.625,29
623734,-126.625,-18.375,29
587769,-117.875,-12.125,29
584864,-124.125,-11.625,29
602141,-124.875,-14.625,29
605016,-126.125,-15.125,29
576223,-124.375,-10.125,29
630934,-126.625,-19.625,29
583422,-124.625,-11.375,29
626624,-124.125,-18.875,29
593509,-122.875,-13.125,29
586320,-120.125,-11.875,29
554619,-125.375,-6.375,29
602140,-125.125,-14.625,29
569026,-123.625,-8.875,29
589144,-134.125,-12.375,29
587765,-118.875,-12.125,29
566162,-119.625,-8.375,29
633819,-125.375,-20.125,29
633820,-125.125,-20.125,29
695849,-97.875,-30.875,30
695850,-97.625,-30.875,30
697289,-97.875,-31.125,30
694410,-97.625,-30.625,30
690090,-97.625,-29.875,30
694409,-97.875,-30.625,30
688651,-97.375,-29.625,30
691530,-97.625,-30.125,30
690091,-97.375,-29.875,30
690089,-97.875,-29.875,30
692970,-97.625,-30.375,30
684329,-97.875,-28.875,30
697290,-97.625,-31.125,30
691531,-97.375,-30.125,30
691529,-97.875,-30.125,30
688650,-97.625,-29.625,30
688649,-97.875,-29.625,30
692969,-97.875,-30.375,30
692971,-97.375,-30.375,30
685769,-97.875,-29.125,30
688652,-97.125,-29.625,30
687209,-97.875,-29.375,30
690088,-98.125,-29.875,30
687212,-97.125,-29.375,30
715398,109.375,-34.125,31
725462,105.375,-35.875,31
716840,109.875,-34.375,31
713957,109.125,-33.875,31
715399,109.625,-34.125,31
722581,105.125,-35.375,31
719717,109.125,-34.875,31
731234,108.375,-36.875,31
716839,109.625,-34.375,31
719718,109.375,-34.875,31
716835,108.625,-34.375,31
741292,102.875,-38.625,31
724036,108.875,-35.625,31
713958,109.375,-33.875,31
722597,109.125,-35.375,31
718277,109.125,-34.625,31
721152,107.875,-35.125,31
731233,108.125,-36.875,31
721157,109.125,-35.125,31
715397,109.125,-34.125,31
718275,108.625,-34.625,31
721156,108.875,-35.125,31
719714,108.375,-34.875,31
716834,108.375,-34.375,31
722594,108.375,-35.375,31
731240,109.875,-36.875,31
719715,108.625,-34.875,31
741290,102.375,-38.625,31
722580,104.875,-35.375,31
725463,105.625,-35.875,31
731241,110.125,-36.875,31
724021,105.125,-35.625,31
719711,107.625,-34.875,31
728332,102.875,-36.375,31
718280,109.875,-34.625,31
724037,109.125,-35.625,31
721155,108.625,-35.125,31
719712,107.875,-34.875,31
739849,102.125,-38.375,31
719716,108.875,-34.875,31
725461,105.125,-35.875,31
721159,109.625,-35.125,31
731239,109.625,-36.875,31
718274,108.375,-34.625,31
732675,108.625,-37.125,31
721158,109.375,-35.125,31
731235,108.625,-36.875,31
739852,102.875,-38.375,31
738408,101.875,-38.125,31
